2026-02-22 23:10:26,977 [INFO] === Starting Phase 2: Node2Vec Embedding Generation ===
2026-02-22 23:10:26,978 [INFO] Loading Phase 0 data and rebuilding Property Graph...
2026-02-22 23:10:30,643 [INFO] Directed Graph Built: 30935 nodes, 105617 edges.
2026-02-22 23:10:30,657 [INFO] Graph topology verified successfully against Phase-0.
2026-02-22 23:10:30,657 [INFO] Converting directed graph to undirected graph explicitly...
2026-02-22 23:10:31,499 [INFO] Targeting 20000 Transaction (TX) nodes for embedding extraction.
2026-02-22 23:10:31,499 [INFO] Initializing Node2Vec on full graph with 8 workers...
2026-02-22 23:16:33,129 [INFO] Node2Vec walks completed. Training Word2Vec model...
2026-02-22 23:16:33,132 [INFO] collecting all words and their counts
2026-02-22 23:16:33,133 [INFO] PROGRESS: at sentence #0, processed 0 words, keeping 0 word types
2026-02-22 23:16:33,160 [INFO] PROGRESS: at sentence #10000, processed 300000 words, keeping 29299 word types
2026-02-22 23:16:33,190 [INFO] PROGRESS: at sentence #20000, processed 600000 words, keeping 30697 word types
2026-02-22 23:16:33,221 [INFO] PROGRESS: at sentence #30000, processed 900000 words, keeping 30926 word types
2026-02-22 23:16:33,251 [INFO] PROGRESS: at sentence #40000, processed 1200000 words, keeping 30935 word types
2026-02-22 23:16:33,281 [INFO] PROGRESS: at sentence #50000, processed 1500000 words, keeping 30935 word types
2026-02-22 23:16:33,312 [INFO] PROGRESS: at sentence #60000, processed 1800000 words, keeping 30935 word types
2026-02-22 23:16:33,348 [INFO] PROGRESS: at sentence #70000, processed 2100000 words, keeping 30935 word types
2026-02-22 23:16:33,390 [INFO] PROGRESS: at sentence #80000, processed 2400000 words, keeping 30935 word types
2026-02-22 23:16:33,435 [INFO] PROGRESS: at sentence #90000, processed 2700000 words, keeping 30935 word types
2026-02-22 23:16:33,480 [INFO] PROGRESS: at sentence #100000, processed 3000000 words, keeping 30935 word types
2026-02-22 23:16:33,538 [INFO] PROGRESS: at sentence #110000, processed 3300000 words, keeping 30935 word types
2026-02-22 23:16:33,587 [INFO] PROGRESS: at sentence #120000, processed 3600000 words, keeping 30935 word types
2026-02-22 23:16:33,628 [INFO] PROGRESS: at sentence #130000, processed 3900000 words, keeping 30935 word types
2026-02-22 23:16:33,666 [INFO] PROGRESS: at sentence #140000, processed 4200000 words, keeping 30935 word types
2026-02-22 23:16:33,708 [INFO] PROGRESS: at sentence #150000, processed 4500000 words, keeping 30935 word types
2026-02-22 23:16:33,746 [INFO] PROGRESS: at sentence #160000, processed 4800000 words, keeping 30935 word types
2026-02-22 23:16:33,783 [INFO] PROGRESS: at sentence #170000, processed 5100000 words, keeping 30935 word types
2026-02-22 23:16:33,822 [INFO] PROGRESS: at sentence #180000, processed 5400000 words, keeping 30935 word types
2026-02-22 23:16:33,857 [INFO] PROGRESS: at sentence #190000, processed 5700000 words, keeping 30935 word types
2026-02-22 23:16:33,906 [INFO] PROGRESS: at sentence #200000, processed 6000000 words, keeping 30935 word types
2026-02-22 23:16:33,950 [INFO] PROGRESS: at sentence #210000, processed 6300000 words, keeping 30935 word types
2026-02-22 23:16:33,988 [INFO] PROGRESS: at sentence #220000, processed 6600000 words, keeping 30935 word types
2026-02-22 23:16:34,031 [INFO] PROGRESS: at sentence #230000, processed 6900000 words, keeping 30935 word types
2026-02-22 23:16:34,072 [INFO] PROGRESS: at sentence #240000, processed 7200000 words, keeping 30935 word types
2026-02-22 23:16:34,110 [INFO] PROGRESS: at sentence #250000, processed 7500000 words, keeping 30935 word types
2026-02-22 23:16:34,148 [INFO] PROGRESS: at sentence #260000, processed 7800000 words, keeping 30935 word types
2026-02-22 23:16:34,189 [INFO] PROGRESS: at sentence #270000, processed 8100000 words, keeping 30935 word types
2026-02-22 23:16:34,229 [INFO] PROGRESS: at sentence #280000, processed 8400000 words, keeping 30935 word types
2026-02-22 23:16:34,270 [INFO] PROGRESS: at sentence #290000, processed 8700000 words, keeping 30935 word types
2026-02-22 23:16:34,329 [INFO] PROGRESS: at sentence #300000, processed 9000000 words, keeping 30935 word types
2026-02-22 23:16:34,376 [INFO] collected 30935 word types from a corpus of 9280500 raw words and 309350 sentences
2026-02-22 23:16:34,376 [INFO] Creating a fresh vocabulary
2026-02-22 23:16:34,422 [INFO] Word2Vec lifecycle event {'msg': 'effective_min_count=1 retains 30935 unique words (100.00% of original 30935, drops 0)', 'datetime': '2026-02-22T23:16:34.418482', 'gensim': '4.4.0', 'python': '3.13.7 (main, Jan 22 2026, 20:15:57) [GCC 15.2.0]', 'platform': 'Linux-6.17.0-14-generic-x86_64-with-glibc2.42', 'event': 'prepare_vocab'}
2026-02-22 23:16:34,422 [INFO] Word2Vec lifecycle event {'msg': 'effective_min_count=1 leaves 9280500 word corpus (100.00% of original 9280500, drops 0)', 'datetime': '2026-02-22T23:16:34.422514', 'gensim': '4.4.0', 'python': '3.13.7 (main, Jan 22 2026, 20:15:57) [GCC 15.2.0]', 'platform': 'Linux-6.17.0-14-generic-x86_64-with-glibc2.42', 'event': 'prepare_vocab'}
2026-02-22 23:16:34,498 [INFO] deleting the raw counts dictionary of 30935 items
2026-02-22 23:16:34,499 [INFO] sample=0.001 downsamples 30 most-common words
2026-02-22 23:16:34,499 [INFO] Word2Vec lifecycle event {'msg': 'downsampling leaves estimated 8470618.16702939 word corpus (91.3%% of prior 9280500)', 'datetime': '2026-02-22T23:16:34.499607', 'gensim': '4.4.0', 'python': '3.13.7 (main, Jan 22 2026, 20:15:57) [GCC 15.2.0]', 'platform': 'Linux-6.17.0-14-generic-x86_64-with-glibc2.42', 'event': 'prepare_vocab'}
2026-02-22 23:16:34,636 [INFO] estimated required memory for 30935 words and 128 dimensions: 47144940 bytes
2026-02-22 23:16:34,636 [INFO] resetting layer weights
2026-02-22 23:16:34,655 [INFO] Word2Vec lifecycle event {'update': False, 'trim_rule': 'None', 'datetime': '2026-02-22T23:16:34.655080', 'gensim': '4.4.0', 'python': '3.13.7 (main, Jan 22 2026, 20:15:57) [GCC 15.2.0]', 'platform': 'Linux-6.17.0-14-generic-x86_64-with-glibc2.42', 'event': 'build_vocab'}
2026-02-22 23:16:34,655 [INFO] Word2Vec lifecycle event {'msg': 'training model with 8 workers on 30935 vocabulary and 128 features, using sg=1 hs=0 sample=0.001 negative=5 window=5 shrink_windows=True', 'datetime': '2026-02-22T23:16:34.655377', 'gensim': '4.4.0', 'python': '3.13.7 (main, Jan 22 2026, 20:15:57) [GCC 15.2.0]', 'platform': 'Linux-6.17.0-14-generic-x86_64-with-glibc2.42', 'event': 'train'}
2026-02-22 23:16:35,657 [INFO] EPOCH 0 - PROGRESS: at 4.43% examples, 374943 words/s, in_qsize 14, out_qsize 3
2026-02-22 23:17:24,216 [INFO] EPOCH 1: training on 9280500 raw words (8470991 effective words) took 24.8s, 341114 effective words/s
2026-02-22 23:17:25,218 [INFO] EPOCH 2 - PROGRESS: at 4.48% examples, 380054 words/s, in_qsize 16, out_qsize 1
2026-02-22 23:17:26,218 [INFO] EPOCH 2 - PROGRESS: at 8.36% examples, 354369 words/s, in_qsize 13, out_qsize 1
2026-02-22 23:17:27,218 [INFO] EPOCH 2 - PROGRESS: at 12.22% examples, 345211 words/s, in_qsize 16, out_qsize 1
2026-02-22 23:17:28,218 [INFO] EPOCH 2 - PROGRESS: at 16.21% examples, 343439 words/s, in_qsize 14, out_qsize 1
2026-02-22 23:17:29,218 [INFO] EPOCH 2 - PROGRESS: at 20.17% examples, 341788 words/s, in_qsize 10, out_qsize 5
2026-02-22 23:17:30,218 [INFO] EPOCH 2 - PROGRESS: at 23.92% examples, 337803 words/s, in_qsize 5, out_qsize 1
2026-02-22 23:17:31,218 [INFO] EPOCH 2 - PROGRESS: at 27.68% examples, 335063 words/s, in_qsize 15, out_qsize 7
2026-02-22 23:17:32,219 [INFO] EPOCH 2 - PROGRESS: at 31.46% examples, 333167 words/s, in_qsize 15, out_qsize 4
2026-02-22 23:17:33,219 [INFO] EPOCH 2 - PROGRESS: at 35.30% examples, 332302 words/s, in_qsize 15, out_qsize 5
2026-02-22 23:17:34,219 [INFO] EPOCH 2 - PROGRESS: at 39.29% examples, 332904 words/s, in_qsize 14, out_qsize 1
2026-02-22 23:17:35,219 [INFO] EPOCH 2 - PROGRESS: at 43.40% examples, 334196 words/s, in_qsize 14, out_qsize 3
2026-02-22 23:17:36,219 [INFO] EPOCH 2 - PROGRESS: at 47.39% examples, 334581 words/s, in_qsize 16, out_qsize 6
2026-02-22 23:17:37,219 [INFO] EPOCH 2 - PROGRESS: at 51.28% examples, 334148 words/s, in_qsize 14, out_qsize 1
2026-02-22 23:17:38,220 [INFO] EPOCH 2 - PROGRESS: at 55.29% examples, 334571 words/s, in_qsize 14, out_qsize 7
2026-02-22 23:17:39,220 [INFO] EPOCH 2 - PROGRESS: at 59.41% examples, 335518 words/s, in_qsize 8, out_qsize 5
2026-02-22 23:17:40,220 [INFO] EPOCH 2 - PROGRESS: at 63.55% examples, 336443 words/s, in_qsize 14, out_qsize 1
2026-02-22 23:17:41,220 [INFO] EPOCH 2 - PROGRESS: at 67.67% examples, 337189 words/s, in_qsize 16, out_qsize 2
2026-02-22 23:17:42,220 [INFO] EPOCH 2 - PROGRESS: at 71.84% examples, 338062 words/s, in_qsize 13, out_qsize 0
2026-02-22 23:17:43,220 [INFO] EPOCH 2 - PROGRESS: at 75.90% examples, 338383 words/s, in_qsize 16, out_qsize 3
2026-02-22 23:17:44,220 [INFO] EPOCH 2 - PROGRESS: at 80.04% examples, 339007 words/s, in_qsize 11, out_qsize 6
2026-02-22 23:17:45,220 [INFO] EPOCH 2 - PROGRESS: at 84.34% examples, 340178 words/s, in_qsize 11, out_qsize 4
2026-02-22 23:17:46,220 [INFO] EPOCH 2 - PROGRESS: at 88.55% examples, 340927 words/s, in_qsize 15, out_qsize 2
2026-02-22 23:17:47,220 [INFO] EPOCH 2 - PROGRESS: at 92.75% examples, 341594 words/s, in_qsize 15, out_qsize 1
2026-02-22 23:17:48,221 [INFO] EPOCH 2 - PROGRESS: at 96.88% examples, 341933 words/s, in_qsize 16, out_qsize 3
2026-02-22 23:17:48,945 [INFO] EPOCH 2: training on 9280500 raw words (8471264 effective words) took 24.7s, 342588 effective words/s
2026-02-22 23:17:49,947 [INFO] EPOCH 3 - PROGRESS: at 4.31% examples, 365157 words/s, in_qsize 16, out_qsize 0
2026-02-22 23:17:50,947 [INFO] EPOCH 3 - PROGRESS: at 8.25% examples, 349525 words/s, in_qsize 14, out_qsize 1
2026-02-22 23:17:51,947 [INFO] EPOCH 3 - PROGRESS: at 12.28% examples, 346739 words/s, in_qsize 12, out_qsize 5
2026-02-22 23:17:52,947 [INFO] EPOCH 3 - PROGRESS: at 16.22% examples, 343481 words/s, in_qsize 16, out_qsize 6
2026-02-22 23:17:53,947 [INFO] EPOCH 3 - PROGRESS: at 20.17% examples, 341806 words/s, in_qsize 13, out_qsize 4
2026-02-22 23:17:54,948 [INFO] EPOCH 3 - PROGRESS: at 23.94% examples, 337975 words/s, in_qsize 15, out_qsize 0
2026-02-22 23:17:55,948 [INFO] EPOCH 3 - PROGRESS: at 27.70% examples, 335284 words/s, in_qsize 9, out_qsize 1
2026-02-22 23:17:56,948 [INFO] EPOCH 3 - PROGRESS: at 31.49% examples, 333460 words/s, in_qsize 15, out_qsize 8
2026-02-22 23:17:57,948 [INFO] EPOCH 3 - PROGRESS: at 35.26% examples, 331906 words/s, in_qsize 14, out_qsize 1
2026-02-22 23:17:58,948 [INFO] EPOCH 3 - PROGRESS: at 39.12% examples, 331377 words/s, in_qsize 10, out_qsize 9
2026-02-22 23:17:59,949 [INFO] EPOCH 3 - PROGRESS: at 43.22% examples, 332778 words/s, in_qsize 10, out_qsize 3
2026-02-22 23:18:00,949 [INFO] EPOCH 3 - PROGRESS: at 47.14% examples, 332760 words/s, in_qsize 16, out_qsize 2
2026-02-22 23:18:01,949 [INFO] EPOCH 3 - PROGRESS: at 50.99% examples, 332217 words/s, in_qsize 13, out_qsize 2
2026-02-22 23:18:02,949 [INFO] EPOCH 3 - PROGRESS: at 54.85% examples, 331850 words/s, in_qsize 12, out_qsize 2
2026-02-22 23:18:03,949 [INFO] EPOCH 3 - PROGRESS: at 58.65% examples, 331164 words/s, in_qsize 13, out_qsize 5
2026-02-22 23:18:04,949 [INFO] EPOCH 3 - PROGRESS: at 62.47% examples, 330725 words/s, in_qsize 14, out_qsize 1
2026-02-22 23:18:05,949 [INFO] EPOCH 3 - PROGRESS: at 66.28% examples, 330209 words/s, in_qsize 13, out_qsize 2
2026-02-22 23:18:06,950 [INFO] EPOCH 3 - PROGRESS: at 70.13% examples, 329980 words/s, in_qsize 10, out_qsize 5
2026-02-22 23:18:07,950 [INFO] EPOCH 3 - PROGRESS: at 73.91% examples, 329471 words/s, in_qsize 15, out_qsize 3
2026-02-22 23:18:08,950 [INFO] EPOCH 3 - PROGRESS: at 77.79% examples, 329466 words/s, in_qsize 15, out_qsize 0
2026-02-22 23:18:09,950 [INFO] EPOCH 3 - PROGRESS: at 81.89% examples, 330302 words/s, in_qsize 16, out_qsize 1
2026-02-22 23:18:10,950 [INFO] EPOCH 3 - PROGRESS: at 85.89% examples, 330665 words/s, in_qsize 14, out_qsize 7
2026-02-22 23:18:11,951 [INFO] EPOCH 3 - PROGRESS: at 89.74% examples, 330467 words/s, in_qsize 16, out_qsize 7
2026-02-22 23:18:12,951 [INFO] EPOCH 3 - PROGRESS: at 93.63% examples, 330445 words/s, in_qsize 16, out_qsize 4
2026-02-22 23:18:13,951 [INFO] EPOCH 3 - PROGRESS: at 97.73% examples, 331084 words/s, in_qsize 11, out_qsize 2
2026-02-22 23:18:14,473 [INFO] EPOCH 3: training on 9280500 raw words (8470996 effective words) took 25.5s, 331847 effective words/s
2026-02-22 23:18:15,475 [INFO] EPOCH 4 - PROGRESS: at 4.53% examples, 383671 words/s, in_qsize 16, out_qsize 1
2026-02-22 23:18:16,475 [INFO] EPOCH 4 - PROGRESS: at 8.79% examples, 372447 words/s, in_qsize 12, out_qsize 1
2026-02-22 23:18:17,475 [INFO] EPOCH 4 - PROGRESS: at 13.10% examples, 370128 words/s, in_qsize 14, out_qsize 1
2026-02-22 23:18:18,476 [INFO] EPOCH 4 - PROGRESS: at 17.64% examples, 373520 words/s, in_qsize 15, out_qsize 7
2026-02-22 23:18:19,476 [INFO] EPOCH 4 - PROGRESS: at 21.83% examples, 369781 words/s, in_qsize 15, out_qsize 6
